employee_id,department,designation,employment_type,location,age,tenure_months,months_since_last_hike,current_salary,last_hike_percentage,total_leaves_taken,leave_trend_flag,productivity_score,productivity_trend_flag,bench_days_last_6mo,manager_change_count,number_of_client_switches,Attrition
1843,HR,Associate,Contract,Remote,41,34,6,96876,17.1,4,0,96.8,0,57,0,0,0
1844,Engineering,Associate,Full-time,Onsite,43,36,6,140233,24.4,22,0,66.0,0,3,0,1,0
1845,Marketing,Associate,Full-time,Onsite,44,62,19,56013,1.4,9,1,51.7,0,36,1,1,0
1846,Finance,Manager,Full-time,Remote,56,1,24,62862,3.5,16,0,96.0,0,35,1,2,1
1847,Finance,Senior Associate,Full-time,Onsite,24,115,34,82448,11.3,27,1,46.3,0,12,1,3,0
1848,Operations,Senior Associate,Full-time,Hybrid,55,85,23,117818,9.6,10,1,83.8,1,8,1,0,0
1849,Operations,Associate,Full-time,Hybrid,54,42,12,75608,19.6,4,0,77.5,0,27,0,2,0
1850,Operations,Associate,Full-time,Hybrid,38,1,3,114612,4.0,14,0,45.3,0,54,0,1,0
1851,HR,Senior Associate,Full-time,Hybrid,40,96,11,148849,24.4,3,1,60.3,1,45,0,0,0
1852,Finance,Manager,Full-time,Hybrid,51,84,16,144060,7.9,6,0,49.0,1,15,0,1,0
1853,Marketing,Team Lead,Full-time,Onsite,44,54,0,70894,10.7,29,1,76.3,0,53,0,1,0
1854,HR,Team Lead,Contract,Onsite,36,47,16,115201,6.9,9,1,68.6,1,5,1,0,0
1855,Engineering,Senior Associate,Contract,Hybrid,35,100,1,80649,14.5,22,0,40.3,0,26,0,0,0
1856,Operations,Associate,Full-time,Hybrid,23,39,5,92104,1.5,23,0,98.5,0,9,0,1,0
1857,HR,Associate,Full-time,Onsite,39,30,10,106459,3.7,3,0,61.0,0,22,1,0,0
1858,HR,Manager,Contract,Remote,27,7,17,69821,18.6,19,0,55.5,0,20,0,2,0
1859,Engineering,Team Lead,Full-time,Onsite,53,22,24,77940,4.7,25,0,53.3,0,25,0,0,0
1860,Sales,Manager,Full-time,Onsite,42,50,27,40935,5.9,4,1,49.5,0,44,0,0,1
1861,Finance,Team Lead,Contract,Onsite,49,45,15,119577,19.8,4,0,99.9,0,2,0,1,0
1862,Marketing,Senior Associate,Full-time,Onsite,48,74,11,42467,2.3,10,1,57.7,1,58,1,1,1
1863,Sales,Team Lead,Full-time,Onsite,23,72,28,41073,10.9,18,0,64.3,0,42,0,0,0
1864,Operations,Manager,Contract,Remote,54,91,22,37691,0.6,4,0,92.3,0,34,0,0,1
1865,HR,Manager,Full-time,Hybrid,37,10,20,76538,8.7,20,0,78.5,1,6,0,0,0
1866,Engineering,Manager,Full-time,Hybrid,43,14,15,54490,17.5,7,1,62.1,0,26,0,0,1
1867,Engineering,Senior Associate,Full-time,Remote,34,46,25,45688,2.3,6,0,93.9,0,41,2,1,1
1868,Finance,Team Lead,Full-time,Hybrid,23,116,21,128505,22.2,7,0,85.0,0,32,0,0,0
1869,Sales,Team Lead,Full-time,Hybrid,35,118,9,80650,22.7,12,1,53.7,1,3,1,0,0
1870,Finance,Manager,Full-time,Hybrid,49,75,6,43829,2.6,4,0,78.6,1,25,0,1,0
1871,HR,Team Lead,Contract,Remote,28,6,8,33086,24.8,27,0,95.3,1,7,0,3,1
1872,Finance,Associate,Full-time,Remote,39,21,24,139609,7.4,26,0,69.8,0,19,0,0,0
1873,Marketing,Associate,Full-time,Hybrid,57,62,14,32590,2.1,17,1,84.0,1,16,2,0,1
1874,Engineering,Associate,Full-time,Hybrid,57,97,12,69893,0.1,23,0,98.3,0,4,1,0,0
1875,Engineering,Team Lead,Full-time,Hybrid,25,19,25,103396,10.2,8,0,81.4,0,48,1,0,0
1876,Operations,Senior Associate,Full-time,Onsite,51,103,20,68176,15.7,1,0,46.1,0,8,0,1,0
1877,Operations,Senior Associate,Contract,Onsite,45,88,22,97484,8.3,15,1,54.7,1,7,0,1,0
1878,HR,Senior Associate,Contract,Onsite,41,82,27,132267,20.9,13,0,75.7,0,6,0,0,0
1879,Marketing,Senior Associate,Full-time,Remote,52,99,11,128997,17.9,16,0,56.5,0,36,0,0,0
1880,Sales,Associate,Full-time,Hybrid,45,116,23,56295,8.8,27,0,97.5,1,35,0,1,0
1881,Finance,Associate,Full-time,Remote,28,62,12,68131,18.4,5,0,64.3,1,54,2,2,1
1882,HR,Manager,Full-time,Remote,47,107,1,74893,23.5,2,1,67.4,0,2,2,0,0
1883,Operations,Team Lead,Full-time,Remote,34,101,11,41924,2.3,16,0,82.1,0,7,0,1,0
1884,Finance,Team Lead,Full-time,Hybrid,29,83,13,134191,7.7,12,1,71.5,1,4,1,0,0
1885,Operations,Senior Associate,Contract,Onsite,26,53,29,40851,11.6,5,1,62.9,1,4,0,0,1
1886,Finance,Associate,Full-time,Hybrid,34,24,18,37734,12.4,27,1,44.6,0,16,0,1,0
1887,Sales,Senior Associate,Full-time,Hybrid,50,56,30,72681,13.6,7,0,75.8,0,46,0,2,0
1888,HR,Manager,Full-time,Remote,41,62,24,144495,7.5,24,1,92.1,0,57,1,0,0
1889,Finance,Team Lead,Full-time,Remote,35,34,3,35293,16.7,28,0,81.1,0,26,1,1,0
1890,Marketing,Team Lead,Full-time,Remote,53,22,12,83203,16.1,5,1,62.9,0,39,0,1,0
1891,Engineering,Senior Associate,Full-time,Onsite,48,68,35,142149,14.4,27,0,47.7,0,38,1,1,0
1892,Marketing,Manager,Full-time,Onsite,46,57,2,43820,2.8,15,1,89.0,0,48,0,1,0
1893,Marketing,Team Lead,Full-time,Onsite,25,10,15,97827,11.9,5,0,96.5,0,11,1,0,0
1894,Engineering,Manager,Full-time,Hybrid,42,66,25,77163,8.9,16,1,63.3,1,27,1,0,1
1895,Marketing,Manager,Full-time,Remote,39,8,18,42391,12.3,20,1,83.7,0,3,1,0,0
1896,Finance,Senior Associate,Full-time,Hybrid,36,97,14,131002,23.0,2,1,64.6,0,51,0,0,0
1897,Finance,Associate,Full-time,Onsite,45,38,31,139870,12.0,22,1,70.1,1,27,0,1,1
1898,Finance,Senior Associate,Full-time,Remote,29,107,20,71970,0.3,11,0,90.2,0,24,0,1,1
1899,Engineering,Associate,Full-time,Onsite,49,62,0,76823,11.0,24,0,45.0,0,57,0,0,0
1900,Marketing,Manager,Full-time,Remote,42,28,5,60796,20.5,28,1,71.8,0,49,0,0,0
1901,Engineering,Associate,Full-time,Remote,37,10,26,129345,19.5,26,0,52.9,1,35,0,0,1
1902,Finance,Manager,Full-time,Hybrid,37,45,22,146245,12.8,5,0,60.4,1,41,0,0,0
1903,Marketing,Team Lead,Full-time,Hybrid,56,65,30,113127,6.2,20,0,78.7,0,2,0,0,0
1904,Marketing,Team Lead,Full-time,Onsite,38,98,11,138176,11.6,6,0,41.6,1,57,0,0,0
1905,Operations,Team Lead,Full-time,Hybrid,30,67,20,66389,14.1,10,0,75.6,0,30,2,0,0
1906,Operations,Senior Associate,Full-time,Hybrid,56,9,1,33352,25.0,8,0,57.0,1,36,0,0,0
1907,Sales,Senior Associate,Contract,Hybrid,50,5,4,113598,16.1,15,0,80.2,1,11,0,0,0
1908,HR,Manager,Full-time,Remote,39,106,8,58172,17.4,4,0,48.5,0,54,0,1,0
1909,Operations,Team Lead,Contract,Hybrid,33,10,19,40937,12.3,14,0,84.1,1,36,0,0,0
1910,Engineering,Senior Associate,Full-time,Onsite,40,12,17,123657,8.9,20,0,78.7,0,36,0,0,0
1911,Operations,Team Lead,Full-time,Remote,43,82,21,110138,20.3,25,0,98.3,0,3,0,0,0
1912,Sales,Senior Associate,Contract,Remote,36,58,7,137276,12.4,3,0,94.7,1,29,0,1,0
1913,Marketing,Associate,Full-time,Hybrid,22,21,33,118672,24.9,4,1,57.0,0,56,0,0,0
1914,Sales,Associate,Full-time,Remote,23,21,8,96481,11.4,6,0,41.6,0,37,0,1,0
1915,Marketing,Team Lead,Full-time,Onsite,29,65,6,115348,1.7,2,1,79.3,1,41,2,0,0
1916,Marketing,Manager,Full-time,Onsite,43,3,29,103509,17.1,3,1,76.2,1,37,0,0,1
1917,HR,Senior Associate,Full-time,Remote,46,69,17,53552,1.2,24,0,41.6,1,26,0,0,0
1918,Operations,Senior Associate,Full-time,Hybrid,23,89,26,44118,6.3,14,0,47.4,0,53,0,0,0
1919,Engineering,Associate,Contract,Hybrid,30,64,15,41290,8.8,27,0,75.1,0,21,0,1,1
1920,Engineering,Associate,Full-time,Remote,30,49,20,55123,18.5,1,0,94.7,1,0,0,1,0
1921,Finance,Manager,Contract,Onsite,34,72,4,111919,12.4,23,0,94.4,0,47,3,1,1
1922,Marketing,Manager,Contract,Remote,27,17,28,89551,0.7,24,0,49.1,1,42,0,1,1
1923,Engineering,Manager,Full-time,Hybrid,51,73,21,82136,15.4,4,0,63.1,1,37,2,0,1
1924,HR,Team Lead,Full-time,Hybrid,36,32,13,93886,10.3,6,0,42.6,1,19,0,2,1
1925,Marketing,Associate,Contract,Remote,36,70,18,147278,23.0,21,1,68.2,0,17,0,0,0
1926,HR,Team Lead,Contract,Onsite,28,113,34,105902,12.5,16,0,85.2,0,5,0,1,0
1927,Engineering,Associate,Full-time,Remote,32,104,23,97333,17.7,7,1,87.4,0,48,0,1,0
1928,Engineering,Associate,Full-time,Onsite,23,21,5,121992,5.5,8,0,69.9,0,11,1,1,1
1929,Finance,Senior Associate,Full-time,Onsite,31,7,2,74016,19.0,9,0,45.8,1,16,1,0,0
1930,Engineering,Associate,Full-time,Remote,38,7,33,51427,18.0,10,0,62.9,1,52,0,0,1
1931,Marketing,Associate,Full-time,Remote,28,111,1,32257,22.6,0,1,95.9,0,21,0,0,0
1932,Marketing,Team Lead,Full-time,Onsite,25,103,14,97733,0.8,14,0,53.8,1,17,1,0,0
1933,Marketing,Associate,Full-time,Onsite,56,118,14,38222,11.2,7,0,59.2,0,9,1,1,0
1934,Finance,Team Lead,Full-time,Onsite,57,27,31,55187,17.0,18,1,84.8,0,23,0,0,1
1935,Finance,Manager,Full-time,Onsite,52,8,20,109688,2.4,11,0,84.0,0,19,2,0,1
1936,Engineering,Associate,Full-time,Hybrid,46,73,16,50781,10.3,5,0,94.7,1,11,1,1,1
1937,Sales,Associate,Full-time,Remote,34,28,33,131216,23.6,9,1,63.3,0,3,0,3,0
1938,Sales,Team Lead,Full-time,Onsite,39,79,31,41004,10.9,23,1,70.9,0,41,0,1,1
1939,Finance,Manager,Full-time,Remote,42,66,22,137178,24.6,4,0,68.0,0,4,0,1,0
1940,Engineering,Senior Associate,Full-time,Onsite,22,71,34,87600,1.4,23,0,95.7,0,25,0,1,0
1941,Sales,Manager,Full-time,Remote,57,47,32,55515,17.9,6,1,86.2,0,35,0,0,1
1942,Engineering,Team Lead,Contract,Remote,29,82,24,110952,14.5,6,1,89.9,0,58,1,0,0
1943,Engineering,Manager,Full-time,Onsite,42,86,20,101688,12.5,22,0,48.0,1,15,0,0,0
1944,Engineering,Team Lead,Full-time,Onsite,42,114,33,102708,24.3,24,1,87.5,0,4,1,2,1
1945,Operations,Team Lead,Full-time,Remote,48,10,18,147582,3.2,21,0,66.0,0,25,0,0,0
1946,Marketing,Senior Associate,Contract,Remote,40,118,26,33185,22.4,21,0,41.4,0,18,1,0,0
1947,Engineering,Associate,Full-time,Remote,44,114,8,120888,17.3,26,0,43.6,1,55,0,0,0
1948,Operations,Team Lead,Full-time,Hybrid,56,33,4,147420,6.5,8,0,80.7,0,5,1,0,0
1949,Finance,Team Lead,Full-time,Onsite,26,7,4,84476,22.5,14,0,62.3,1,23,0,1,1
1950,Sales,Senior Associate,Full-time,Hybrid,29,3,24,126279,10.7,5,0,92.1,1,30,1,2,0
1951,Marketing,Team Lead,Full-time,Hybrid,32,14,25,61212,20.4,15,0,84.1,1,30,0,1,0
1952,Sales,Associate,Full-time,Onsite,37,44,18,122154,9.7,6,0,41.3,1,52,0,0,1
1953,Marketing,Senior Associate,Full-time,Onsite,45,46,29,104697,21.3,14,0,81.2,0,6,1,1,0
1954,Sales,Associate,Full-time,Hybrid,42,61,35,78533,15.9,22,1,51.5,1,9,1,0,1
1955,Marketing,Associate,Full-time,Onsite,44,36,15,113003,3.5,1,1,65.4,0,38,1,0,0
1956,Sales,Senior Associate,Full-time,Remote,29,13,6,117125,16.2,28,0,77.5,1,21,0,1,0
1957,Sales,Team Lead,Full-time,Remote,28,16,17,67630,4.8,27,1,92.4,1,13,2,1,0
1958,Sales,Associate,Full-time,Hybrid,23,80,20,98606,10.3,7,0,67.4,1,27,1,1,0
1959,Sales,Associate,Full-time,Hybrid,51,118,30,140244,4.3,11,0,88.5,0,41,0,1,1
1960,Finance,Associate,Full-time,Onsite,34,5,0,104099,0.6,10,1,87.0,0,51,1,2,0
1961,Engineering,Associate,Full-time,Onsite,44,116,2,120790,5.3,5,0,64.9,0,21,0,0,0
1962,HR,Senior Associate,Full-time,Hybrid,50,89,30,143235,13.4,19,0,70.1,0,56,0,0,1
1963,Operations,Senior Associate,Contract,Hybrid,41,38,24,46585,12.0,26,0,82.0,0,31,0,0,0
1964,HR,Manager,Full-time,Remote,54,102,7,125833,12.5,12,0,41.9,0,10,0,0,0
1965,HR,Manager,Full-time,Remote,50,50,0,79240,6.2,22,0,93.4,1,13,1,1,0
1966,Marketing,Associate,Full-time,Onsite,36,38,6,44772,17.1,15,1,86.2,0,30,0,1,0
1967,Engineering,Team Lead,Full-time,Remote,44,103,6,109991,17.6,7,0,55.0,0,43,0,0,0
1968,Marketing,Associate,Full-time,Onsite,24,56,7,101835,8.9,16,1,98.9,0,3,0,4,0
1969,Engineering,Team Lead,Full-time,Onsite,50,63,18,105724,22.0,25,1,50.8,1,44,1,3,1
1970,Engineering,Associate,Full-time,Onsite,29,48,16,140990,16.1,28,0,94.8,1,21,0,1,1
1971,Sales,Manager,Full-time,Remote,43,105,10,142315,17.8,12,0,59.5,0,53,0,0,0
1972,Finance,Manager,Full-time,Hybrid,50,90,10,120299,6.9,3,0,85.8,0,28,0,0,0
1973,Sales,Team Lead,Full-time,Hybrid,23,59,1,128053,0.0,19,0,67.4,0,34,0,1,0
1974,Finance,Associate,Full-time,Remote,22,77,3,117091,21.6,9,0,84.2,1,12,1,1,1
1975,Marketing,Team Lead,Full-time,Hybrid,41,44,27,124859,20.6,24,1,49.3,0,19,0,0,1
1976,Finance,Manager,Full-time,Onsite,42,115,32,47938,3.1,28,1,56.2,0,18,1,0,0
1977,Marketing,Associate,Full-time,Hybrid,29,90,10,51983,9.4,21,0,46.0,0,14,3,0,1
1978,HR,Associate,Contract,Remote,48,55,2,42874,16.5,19,0,91.9,0,50,1,1,0
1979,HR,Team Lead,Contract,Hybrid,56,55,4,120341,16.3,15,0,57.8,1,25,1,0,1
1980,Finance,Senior Associate,Full-time,Onsite,27,1,20,90896,21.5,28,0,81.7,0,59,0,0,0
1981,Finance,Team Lead,Full-time,Onsite,40,8,21,76209,3.5,16,1,89.2,0,19,0,0,0
1982,Marketing,Manager,Full-time,Remote,39,4,10,62822,10.7,7,1,94.1,0,35,0,1,0
1983,Sales,Manager,Full-time,Remote,22,85,21,50750,2.4,10,0,46.4,1,5,2,0,0
1984,Marketing,Manager,Full-time,Remote,46,86,12,132335,9.7,24,0,93.6,0,14,0,0,0
1985,Sales,Manager,Full-time,Onsite,48,115,2,72083,0.4,4,0,51.8,1,3,1,1,0
1986,HR,Manager,Full-time,Hybrid,28,53,12,147828,22.5,20,0,84.2,0,5,0,0,0
1987,Engineering,Senior Associate,Contract,Hybrid,50,58,27,57946,13.2,25,0,83.7,1,1,1,2,0
1988,Finance,Associate,Full-time,Remote,52,37,10,31552,21.2,15,0,40.5,1,35,0,0,0
1989,Sales,Team Lead,Full-time,Hybrid,57,49,10,125585,1.5,23,0,53.2,0,49,0,0,0
1990,Marketing,Team Lead,Full-time,Hybrid,40,67,20,103331,5.7,7,0,69.5,0,14,0,1,0
1991,HR,Manager,Full-time,Remote,27,19,20,35271,6.5,20,0,65.2,0,11,0,0,0
1992,Sales,Team Lead,Full-time,Remote,46,1,6,110201,9.7,15,0,95.1,1,39,0,0,0
1993,Marketing,Manager,Full-time,Onsite,52,29,16,95651,20.1,3,0,61.6,0,43,0,2,0
1994,Finance,Senior Associate,Full-time,Onsite,30,87,13,131917,9.7,5,0,96.2,0,40,0,0,0
1995,Finance,Senior Associate,Full-time,Onsite,41,33,32,58994,5.1,25,0,67.6,0,6,1,1,0
1996,Operations,Associate,Full-time,Onsite,31,119,10,57186,1.6,20,0,97.9,0,21,0,0,0
1997,Engineering,Senior Associate,Full-time,Hybrid,48,52,12,60267,2.0,7,1,84.2,0,7,0,1,0
1998,Operations,Senior Associate,Full-time,Hybrid,34,41,0,69140,19.0,8,0,89.8,1,51,0,0,0
1999,HR,Associate,Full-time,Onsite,23,23,33,144434,11.1,12,0,46.3,1,41,0,1,1
2000,Sales,Team Lead,Full-time,Onsite,42,5,8,54935,18.2,16,1,75.2,0,10,0,1,0
2001,HR,Manager,Full-time,Remote,54,71,12,61748,17.1,8,0,48.6,0,1,2,2,1
2002,Marketing,Manager,Full-time,Hybrid,45,57,29,120139,3.4,12,1,57.9,0,29,0,0,1
2003,Finance,Team Lead,Full-time,Hybrid,55,6,6,33837,3.6,8,0,77.4,1,3,0,0,0
2004,Operations,Associate,Full-time,Onsite,30,49,13,94875,18.9,5,0,83.6,0,52,0,1,0
2005,Operations,Team Lead,Contract,Hybrid,23,22,5,131837,18.0,26,0,42.4,0,24,1,1,0
2006,Operations,Senior Associate,Full-time,Remote,51,113,33,92694,9.5,9,0,71.9,0,20,2,0,0
2007,HR,Associate,Full-time,Remote,43,77,15,39610,1.9,4,0,73.9,1,24,0,0,0
2008,Finance,Associate,Full-time,Hybrid,32,76,35,58615,0.3,6,0,44.7,0,8,0,0,0
2009,Sales,Associate,Contract,Onsite,38,4,5,106644,7.2,10,1,70.0,0,7,0,2,0
2010,Marketing,Manager,Full-time,Hybrid,57,72,7,134135,0.2,23,0,82.8,0,4,1,1,0
2011,Sales,Team Lead,Full-time,Remote,34,64,23,52347,5.8,8,0,43.2,0,45,0,2,1
2012,HR,Associate,Full-time,Onsite,28,37,2,64062,10.5,24,0,85.6,0,27,1,0,0
2013,Marketing,Associate,Full-time,Hybrid,37,31,3,85122,3.0,9,1,74.6,0,1,0,2,0
2014,Operations,Associate,Full-time,Onsite,54,37,31,78431,2.6,10,1,90.0,0,20,0,2,0
2015,Engineering,Team Lead,Full-time,Onsite,22,45,0,103086,22.4,2,1,53.1,1,58,1,1,0
2016,HR,Manager,Full-time,Remote,32,90,33,58205,14.6,28,0,90.0,0,48,0,0,1
2017,HR,Senior Associate,Contract,Onsite,27,107,8,48459,23.4,7,0,45.7,0,7,0,1,0
2018,Finance,Manager,Full-time,Hybrid,41,8,11,142134,8.6,16,0,64.2,0,33,0,0,1
2019,Sales,Associate,Full-time,Onsite,56,40,9,141335,16.9,6,0,52.0,0,22,0,1,0
2020,HR,Manager,Full-time,Onsite,47,97,9,53750,5.1,11,1,92.6,0,14,1,2,0
2021,HR,Manager,Full-time,Hybrid,33,109,22,140173,15.5,15,1,82.3,1,26,0,0,0
2022,Operations,Senior Associate,Full-time,Remote,51,93,5,57729,3.2,14,0,41.5,0,1,3,1,0
2023,Operations,Team Lead,Full-time,Remote,49,5,23,149895,0.1,20,0,40.6,1,27,0,0,1
2024,Marketing,Team Lead,Full-time,Hybrid,48,28,23,68585,23.3,28,0,57.5,1,10,0,2,1
2025,Engineering,Manager,Full-time,Hybrid,40,117,20,113698,13.9,12,0,48.6,1,45,1,1,1
2026,Finance,Manager,Full-time,Remote,26,104,30,75635,23.2,17,0,77.8,1,20,0,0,0
2027,Engineering,Team Lead,Full-time,Onsite,26,81,29,74854,8.3,17,0,79.8,0,41,0,1,0
2028,Marketing,Team Lead,Full-time,Hybrid,48,119,33,106226,8.2,23,1,96.5,0,31,0,0,0
2029,Operations,Senior Associate,Full-time,Onsite,49,87,17,59104,10.0,4,0,97.1,1,31,1,2,0
2030,Sales,Associate,Full-time,Hybrid,47,109,11,112293,17.7,13,1,79.5,0,6,1,1,0
2031,Operations,Manager,Contract,Remote,48,9,34,44770,14.1,27,0,40.3,0,21,1,0,0
2032,Finance,Team Lead,Contract,Onsite,42,2,6,142633,23.1,10,0,61.5,0,13,0,0,0
2033,Operations,Manager,Full-time,Onsite,22,63,24,105993,0.6,2,0,70.8,0,12,0,0,0
2034,Finance,Manager,Full-time,Hybrid,49,96,5,138338,17.7,16,0,70.0,0,20,0,0,0
2035,Finance,Team Lead,Full-time,Onsite,36,51,0,47957,8.3,26,0,76.2,1,21,0,1,0
2036,Finance,Senior Associate,Full-time,Hybrid,38,116,15,85178,4.5,22,0,97.6,0,33,0,0,0
2037,Marketing,Manager,Full-time,Remote,47,113,3,125155,12.8,26,0,93.1,1,9,2,1,0
2038,Finance,Senior Associate,Full-time,Onsite,41,31,28,50828,12.6,11,1,46.5,0,0,0,1,0
2039,Finance,Team Lead,Full-time,Hybrid,46,7,27,47171,3.4,2,0,56.0,0,0,0,0,1
2040,Sales,Associate,Full-time,Onsite,34,30,21,129849,5.0,22,1,90.0,0,23,0,1,0
2041,Engineering,Associate,Full-time,Hybrid,54,58,7,91465,10.2,27,0,89.5,0,2,0,0,0
2042,HR,Manager,Full-time,Hybrid,46,3,31,141663,10.2,1,0,56.5,0,30,0,0,0
2043,Engineering,Team Lead,Full-time,Hybrid,29,51,32,43146,7.9,3,0,83.8,1,42,1,0,1
2044,Finance,Senior Associate,Full-time,Remote,26,115,12,76266,3.7,17,1,80.3,0,50,0,1,0
2045,Sales,Manager,Full-time,Onsite,27,56,26,75939,0.1,19,0,68.4,0,40,1,1,0
2046,Operations,Team Lead,Full-time,Remote,44,73,17,44202,24.3,20,0,52.1,0,12,0,0,0
2047,Sales,Team Lead,Full-time,Hybrid,51,10,17,67142,23.6,13,0,93.3,0,53,0,2,0
2048,Finance,Senior Associate,Full-time,Hybrid,35,61,12,93828,12.1,7,0,80.7,0,3,1,0,0
2049,Sales,Manager,Full-time,Remote,44,110,21,117367,24.9,1,1,50.1,0,51,0,0,0
2050,Sales,Team Lead,Full-time,Remote,32,50,13,89046,16.8,25,0,82.3,1,22,0,0,0
2051,Finance,Team Lead,Full-time,Onsite,52,47,10,39849,1.7,18,0,84.5,1,5,0,0,1
2052,Marketing,Team Lead,Full-time,Hybrid,27,90,21,89272,2.9,9,1,93.2,0,33,0,0,0
2053,Sales,Senior Associate,Full-time,Remote,32,1,35,50439,22.9,27,0,53.4,0,40,0,1,0
2054,HR,Manager,Full-time,Hybrid,34,94,16,112526,15.8,28,0,99.3,0,17,0,1,0
2055,HR,Manager,Full-time,Hybrid,33,57,31,108872,21.1,4,0,49.2,1,55,1,2,1
2056,Sales,Manager,Full-time,Onsite,23,38,13,65344,22.5,10,1,76.0,1,35,0,1,0
2057,Marketing,Manager,Contract,Onsite,56,62,28,118489,11.2,27,1,79.4,1,25,0,2,1
2058,Operations,Associate,Full-time,Onsite,57,79,5,83276,1.2,27,0,65.1,0,32,0,1,0
2059,Finance,Associate,Full-time,Remote,38,89,3,35051,4.7,8,1,68.5,0,32,0,0,0
2060,HR,Manager,Full-time,Hybrid,49,70,10,79474,1.7,15,0,93.5,0,24,0,0,0
2061,Operations,Senior Associate,Full-time,Remote,49,82,9,105604,4.7,25,0,78.7,1,51,0,0,0
2062,Sales,Associate,Contract,Remote,43,65,27,46967,10.3,26,0,69.8,1,16,0,1,0
2063,Operations,Team Lead,Full-time,Onsite,28,62,10,51773,3.0,4,0,47.7,0,50,1,1,1
2064,Engineering,Associate,Full-time,Hybrid,36,56,34,139305,4.2,14,0,40.4,1,2,0,1,1
2065,HR,Team Lead,Full-time,Hybrid,53,67,14,126550,11.1,13,1,47.5,1,54,0,0,1
2066,Sales,Manager,Full-time,Onsite,32,17,7,104383,8.5,8,0,97.4,0,21,1,2,0
2067,Finance,Associate,Full-time,Hybrid,45,112,19,100417,11.7,19,1,85.8,1,55,1,0,1
2068,Marketing,Senior Associate,Full-time,Onsite,24,8,20,71182,10.7,25,0,98.0,0,54,0,0,1
2069,Sales,Associate,Full-time,Remote,51,60,0,146810,16.1,4,0,42.1,0,48,0,0,0
2070,Finance,Associate,Full-time,Remote,27,113,28,93589,23.4,14,0,80.8,0,34,1,0,0
2071,Marketing,Associate,Full-time,Onsite,23,40,23,103235,2.7,8,0,42.7,0,56,1,0,1
2072,Marketing,Manager,Contract,Remote,35,81,29,54180,2.5,3,1,86.9,1,3,0,0,0
2073,Sales,Senior Associate,Full-time,Remote,39,89,34,144349,21.3,20,0,62.9,0,58,0,1,0
2074,Operations,Associate,Full-time,Onsite,52,62,32,94372,12.7,20,1,45.7,0,27,0,1,0
2075,Operations,Senior Associate,Full-time,Remote,34,41,19,81372,19.2,3,1,74.1,0,58,0,1,1
2076,Marketing,Manager,Full-time,Hybrid,47,12,15,133427,5.4,19,0,56.8,0,12,1,0,0
2077,Operations,Team Lead,Full-time,Remote,33,93,8,144515,20.7,26,0,79.6,0,29,0,1,0
2078,Engineering,Associate,Full-time,Onsite,39,89,30,99086,23.1,20,0,79.5,0,46,0,1,1
2079,Marketing,Senior Associate,Full-time,Hybrid,30,115,16,52163,15.9,27,0,82.3,0,11,1,1,0
2080,Marketing,Senior Associate,Full-time,Hybrid,42,100,30,138938,2.6,21,0,99.5,1,2,2,1,0
2081,Finance,Manager,Contract,Remote,45,117,22,93089,22.4,6,0,63.2,1,20,0,0,0
2082,Operations,Associate,Full-time,Hybrid,55,54,5,149616,19.8,14,0,67.9,0,39,0,0,0
2083,Marketing,Team Lead,Full-time,Onsite,29,89,29,125211,18.8,21,1,88.3,1,0,0,0,0
2084,Engineering,Senior Associate,Contract,Hybrid,54,93,6,140481,0.9,16,0,74.7,1,17,0,0,0
2085,Finance,Associate,Full-time,Remote,44,11,10,62934,20.0,17,0,42.2,0,12,1,1,1
2086,Sales,Team Lead,Full-time,Remote,34,60,33,85595,3.4,6,0,90.6,1,6,0,1,1
2087,Marketing,Senior Associate,Full-time,Hybrid,35,68,11,56592,5.6,29,1,43.1,1,12,0,1,1
2088,Engineering,Senior Associate,Full-time,Onsite,35,78,26,136613,14.4,18,0,50.2,0,16,0,1,0
2089,HR,Team Lead,Contract,Onsite,37,46,11,53039,6.6,27,0,46.1,0,44,0,0,1
2090,Engineering,Team Lead,Contract,Remote,47,38,12,94099,16.5,9,1,44.7,1,31,0,1,0
2091,Engineering,Manager,Full-time,Remote,47,61,7,138305,15.2,26,1,41.5,0,28,1,1,0
2092,Finance,Associate,Full-time,Onsite,22,17,15,119262,2.7,12,1,43.3,1,44,0,0,1
2093,Sales,Associate,Full-time,Hybrid,53,66,28,130510,16.4,1,0,66.5,0,29,0,0,0
2094,HR,Manager,Full-time,Hybrid,36,72,34,64018,23.1,21,1,55.2,0,10,0,2,0
2095,Operations,Senior Associate,Full-time,Hybrid,42,36,28,83158,4.0,26,0,47.6,0,13,1,0,0
2096,Operations,Team Lead,Full-time,Hybrid,39,74,30,34558,14.9,19,1,79.5,0,52,0,0,0
2097,Engineering,Team Lead,Contract,Onsite,51,7,12,62174,8.5,27,0,53.6,1,9,0,1,1
2098,Finance,Team Lead,Contract,Remote,34,100,11,125941,11.5,10,1,41.1,0,7,0,2,0
2099,Finance,Senior Associate,Full-time,Remote,45,16,1,72631,7.2,4,1,65.1,1,30,1,0,1
2100,Operations,Team Lead,Full-time,Hybrid,51,14,32,97687,8.9,5,0,58.6,0,5,0,0,0
2101,HR,Team Lead,Full-time,Onsite,23,80,7,133381,0.7,2,1,59.1,1,18,1,1,0
2102,Sales,Manager,Full-time,Onsite,40,25,31,45552,24.5,0,0,66.7,1,54,1,1,1
